wavelength,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,j1,j2,j3,j4,j5,j6,j7,j8,j9,j10
358,0.272321428571428,0.211607142857143,0.267857142857143,0.063928571428572,0.03875,0.054375,0.16875,0.074642857142857,0.045982142857143,0.084107142857143,0.108928571428571,0.092857142857143,0.090178571428571,0.146428571428571,0.116071428571429,0.160714285714286,0.090178571428571,0.089285714285714,0.052678571428572,0.229464285714286,0.558558558558559,0.059099099099099,0.172072072072072,0.136036036036036,0.094594594594595,0.221621621621622,0.134234234234234,0.067657657657658,0.138738738738739,0.220720720720721,0.170535714285714,0.152678571428571,0.049464285714286,0.327678571428571,0.190178571428571,0.158928571428571,0.232142857142857,0.081517857142857,0.192857142857143,0.176785714285714,0.109009009009009,0.309009009009009,0.078468468468469,0.112612612612613,0.053423423423424,0.078198198198198,0.426126126126126,0.217117117117117,0.212612612612613,0.028108108108108,0.129203539823009,0.206194690265487,0.176991150442478,0.066460176991151,0.33716814159292,0.229203539823009,0.176991150442478,0.05070796460177,0.205309734513274,0.202654867256637,0.11981981981982,0.126126126126126,0.131531531531532,0.492792792792793,0.29009009009009,0.221621621621622,0.169369369369369,0.06027027027027,0.062252252252252,0.604504504504504,0.128828828828829,0.236936936936937,0.174774774774775,0.106306306306306,0.29009009009009,0.026756756756757,0.081891891891892,0.110810810810811,0.054684684684685,0.058198198198198,0.04972972972973,0.644144144144144,0.070900900900901,0.066306306306306,0.066936936936937,0.164864864864865,0.033963963963964,0.083783783783784,0.517117117117117,0.065675675675676,0.379090909090909,0.279090909090909,0.097272727272727,0.094545454545455,0.131818181818182,0.095454545454546,0.065909090909091,0.316363636363636,0.22,0.061636363636364
359,0.268702290076336,0.209923664122137,0.267175572519084,0.063664122137405,0.040992366412214,0.052977099236641,0.167175572519084,0.075114503816794,0.046030534351145,0.079389312977099,0.11,0.091538461538462,0.091538461538462,0.152307692307692,0.118461538461538,0.163846153846154,0.09,0.092307692307692,0.053923076923077,0.226153846153846,0.558333333333333,0.058181818181818,0.171969696969697,0.132575757575758,0.093939393939394,0.216666666666667,0.134090909090909,0.066439393939394,0.134848484848485,0.215909090909091,0.171212121212121,0.151515151515152,0.050151515151515,0.325,0.190909090909091,0.159848484848485,0.229545454545454,0.081060606060606,0.190151515151515,0.187121212121212,0.11,0.301538461538461,0.077692307692308,0.106923076923077,0.054307692307692,0.079230769230769,0.433846153846154,0.214615384615385,0.212307692307692,0.028153846153846,0.129770992366412,0.216793893129771,0.178625954198473,0.067328244274809,0.345038167938931,0.229007633587786,0.183969465648855,0.051221374045802,0.212213740458015,0.20381679389313,0.124427480916031,0.127480916030534,0.13206106870229,0.496946564885496,0.290839694656488,0.222900763358779,0.166412213740458,0.061984732824428,0.062671755725191,0.596946564885496,0.126717557251908,0.23969465648855,0.173282442748092,0.104580152671756,0.287022900763359,0.026259541984733,0.082442748091603,0.111450381679389,0.058625954198473,0.059007633587786,0.049015151515152,0.640151515151515,0.070833333333333,0.066515151515152,0.066060606060606,0.166666666666667,0.034015151515152,0.084090909090909,0.529545454545455,0.065833333333333,0.381679389312977,0.278625954198473,0.097709923664122,0.093893129770992,0.129007633587786,0.093893129770992,0.065801526717557,0.312977099236641,0.219847328244275,0.060458015267176
360,0.275524475524475,0.218881118881119,0.274125874125874,0.066083916083916,0.041818181818182,0.055944055944056,0.172027972027972,0.076223776223776,0.046993006993007,0.081118881118881,0.108391608391608,0.090909090909091,0.088111888111888,0.145454545454545,0.12027972027972,0.16013986013986,0.092307692307692,0.093006993006993,0.055874125874126,0.23006993006993,0.567132867132867,0.058391608391608,0.172027972027972,0.132867132867133,0.094405594405595,0.221678321678322,0.137062937062937,0.066923076923077,0.139160839160839,0.216083916083916,0.174825174825175,0.148951048951049,0.051538461538462,0.327972027972028,0.186013986013986,0.161538461538462,0.229370629370629,0.080419580419581,0.195104895104895,0.190909090909091,0.107586206896552,0.297241379310345,0.076551724137931,0.104827586206897,0.052965517241379,0.079310344827586,0.417931034482759,0.215862068965517,0.201379310344828,0.027241379310345,0.127777777777778,0.209722222222222,0.173611111111111,0.065,0.344444444444444,0.23125,0.18125,0.051180555555556,0.214583333333333,0.202083333333333,0.126950354609929,0.126241134751773,0.131205673758865,0.504255319148936,0.292198581560284,0.225531914893617,0.166666666666667,0.060567375886525,0.062553191489362,0.605673758865248,0.127464788732394,0.238028169014084,0.171830985915493,0.101408450704225,0.291549295774648,0.026549295774648,0.082394366197183,0.109859154929577,0.057253521126761,0.058380281690141,0.049084507042254,0.643661971830986,0.070352112676056,0.065985915492958,0.066971830985916,0.170422535211268,0.03443661971831,0.083098591549296,0.533802816901409,0.068521126760563,0.376923076923077,0.276223776223776,0.097902097902098,0.091608391608392,0.128671328671329,0.095104895104895,0.065384615384615,0.311888111888112,0.218181818181818,0.059020979020979
361,0.273880597014925,0.221641791044776,0.269402985074627,0.064029850746269,0.041791044776119,0.053432835820896,0.170149253731343,0.07455223880597,0.046044776119403,0.076119402985075,0.108333333333333,0.090151515151515,0.090151515151515,0.149242424242424,0.121212121212121,0.162878787878788,0.090909090909091,0.096969696969697,0.054393939393939,0.231060606060606,0.565413533834586,0.058796992481203,0.169924812030075,0.139097744360902,0.094736842105263,0.220300751879699,0.136842105263158,0.06796992481203,0.13984962406015,0.217293233082707,0.167669172932331,0.152631578947368,0.051503759398496,0.325563909774436,0.184962406015038,0.159398496240602,0.233082706766917,0.081203007518797,0.196992481203008,0.197744360902256,0.107518796992481,0.298496240601504,0.078947368421053,0.107518796992481,0.053157894736842,0.078195488721805,0.429323308270677,0.212781954887218,0.205263157894737,0.027443609022556,0.132592592592593,0.20962962962963,0.16962962962963,0.063555555555556,0.343703703703704,0.222962962962963,0.181481481481482,0.049407407407407,0.20962962962963,0.195555555555556,0.127272727272727,0.124242424242424,0.132575757575758,0.49469696969697,0.290151515151515,0.21969696969697,0.160606060606061,0.061212121212121,0.062954545454546,0.59469696969697,0.125757575757576,0.234090909090909,0.175,0.101515151515152,0.290151515151515,0.026212121212121,0.081818181818182,0.109848484848485,0.056893939393939,0.059166666666667,0.050534351145038,0.651908396946565,0.070381679389313,0.06557251908397,0.069160305343512,0.169465648854962,0.035267175572519,0.082442748091603,0.544274809160305,0.069389312977099,0.380152671755725,0.289312977099237,0.097709923664122,0.091603053435115,0.127480916030534,0.093893129770992,0.065190839694657,0.310687022900763,0.222900763358779,0.06030534351145
362,0.272340425531915,0.223404255319149,0.268794326241135,0.063687943262411,0.041914893617021,0.056595744680851,0.170921985815603,0.073049645390071,0.045957446808511,0.078014184397163,0.105755395683453,0.09136690647482,0.09136690647482,0.151079136690647,0.123741007194245,0.161870503597122,0.092805755395684,0.098561151079137,0.056187050359712,0.230215827338129,0.580141843971631,0.059858156028369,0.173758865248227,0.140425531914894,0.09645390070922,0.216312056737589,0.14113475177305,0.06822695035461,0.140425531914894,0.214893617021277,0.171428571428571,0.154285714285714,0.049857142857143,0.325,0.187142857142857,0.162857142857143,0.227142857142857,0.08,0.2,0.198571428571429,0.110791366906475,0.302877697841727,0.079136690647482,0.103597122302158,0.054748201438849,0.081294964028777,0.436690647482014,0.218705035971223,0.200719424460432,0.028705035971223,0.137857142857143,0.214285714285714,0.171428571428571,0.067857142857143,0.35,0.225,0.187857142857143,0.052071428571429,0.221428571428571,0.201428571428571,0.133812949640288,0.123021582733813,0.133093525179856,0.497841726618705,0.298561151079137,0.220863309352518,0.157553956834532,0.060287769784173,0.063884892086331,0.60863309352518,0.126428571428571,0.239285714285714,0.172857142857143,0.101428571428571,0.29,0.026428571428572,0.080714285714286,0.112142857142857,0.057357142857143,0.0605,0.050863309352518,0.659712230215827,0.070719424460432,0.064604316546763,0.071870503597122,0.171223021582734,0.034604316546763,0.08273381294964,0.552517985611511,0.070719424460432,0.38,0.293571428571429,0.099285714285714,0.091428571428572,0.126428571428571,0.092142857142857,0.065928571428572,0.312857142857143,0.219285714285714,0.059214285714286
363,0.272297297297297,0.226351351351351,0.271621621621622,0.064189189189189,0.040540540540541,0.055945945945946,0.173648648648649,0.072972972972973,0.045810810810811,0.077702702702703,0.102027027027027,0.092567567567568,0.086486486486487,0.149324324324324,0.125675675675676,0.164189189189189,0.087837837837838,0.097972972972973,0.057432432432433,0.230405405405405,0.585034013605442,0.060204081632653,0.176190476190476,0.144897959183673,0.095238095238095,0.219727891156463,0.140816326530612,0.066938775510204,0.137414965986395,0.216326530612245,0.173103448275862,0.15448275862069,0.053034482758621,0.32551724137931,0.184137931034483,0.163448275862069,0.231034482758621,0.081379310344828,0.204827586206897,0.202758620689655,0.111805555555556,0.302083333333333,0.079166666666667,0.107638888888889,0.054305555555556,0.082638888888889,0.449305555555556,0.220138888888889,0.202777777777778,0.028333333333333,0.133783783783784,0.214189189189189,0.169594594594595,0.066756756756757,0.352027027027027,0.226351351351351,0.187162162162162,0.051283783783784,0.219594594594595,0.197972972972973,0.136301369863014,0.126027397260274,0.132191780821918,0.502739726027397,0.302739726027397,0.225342465753425,0.15958904109589,0.061164383561644,0.061301369863014,0.602739726027397,0.123448275862069,0.237241379310345,0.171724137931035,0.102758620689655,0.297931034482759,0.026275862068966,0.083448275862069,0.111034482758621,0.056965517241379,0.061310344827586,0.049589041095891,0.648630136986301,0.07054794520548,0.065616438356164,0.071232876712329,0.172602739726027,0.035205479452055,0.082191780821918,0.558219178082192,0.068493150684932,0.3875,0.297222222222222,0.103472222222222,0.092361111111111,0.131944444444444,0.093055555555556,0.067013888888889,0.313888888888889,0.224305555555556,0.060486111111111
364,0.278145695364238,0.229139072847682,0.271523178807947,0.061324503311258,0.040397350993378,0.056490066225166,0.171523178807947,0.072185430463576,0.046026490066225,0.074172185430464,0.100675675675676,0.093918918918919,0.08445945945946,0.148648648648649,0.122972972972973,0.163513513513514,0.088513513513514,0.101351351351351,0.058581081081081,0.237837837837838,0.595302013422819,0.05993288590604,0.176510067114094,0.144295302013423,0.094630872483222,0.215436241610738,0.141610738255034,0.066845637583893,0.136241610738255,0.214093959731544,0.167114093959732,0.151677852348993,0.05248322147651,0.322818791946309,0.185234899328859,0.163758389261745,0.229530201342282,0.079865771812081,0.204026845637584,0.199328859060403,0.106040268456376,0.300671140939597,0.079194630872483,0.102013422818792,0.053221476510067,0.084563758389262,0.442953020134228,0.224832214765101,0.195302013422819,0.027986577181208,0.137162162162162,0.216891891891892,0.169594594594595,0.068243243243243,0.356081081081081,0.228378378378378,0.193918918918919,0.052094594594595,0.225,0.198648648648649,0.138926174496644,0.123489932885906,0.129530201342282,0.503355704697986,0.306040268456376,0.220134228187919,0.156375838926174,0.058657718120805,0.063087248322148,0.597315436241611,0.125170068027211,0.246258503401361,0.173469387755102,0.099319727891157,0.293197278911565,0.026666666666667,0.080952380952381,0.110204081632653,0.057619047619048,0.063061224489796,0.051621621621622,0.657432432432432,0.069594594594595,0.065743243243243,0.070945945945946,0.171621621621622,0.035810810810811,0.081756756756757,0.562162162162162,0.070945945945946,0.386394557823129,0.302721088435374,0.104081632653061,0.091156462585034,0.129251700680272,0.092517006802721,0.067959183673469,0.31156462585034,0.222448979591837,0.060272108843537
365,0.281366459627329,0.239130434782609,0.277639751552795,0.064596273291926,0.042049689440994,0.057329192546584,0.172670807453416,0.073291925465839,0.045962732919255,0.074534161490683,0.100621118012422,0.091304347826087,0.082608695652174,0.145962732919255,0.129813664596273,0.16583850931677,0.085093167701863,0.102484472049689,0.056770186335404,0.235403726708074,0.602484472049689,0.061304347826087,0.180745341614907,0.145962732919255,0.095652173913044,0.222981366459627,0.145341614906832,0.06832298136646,0.139130434782609,0.214285714285714,0.169375,0.153125,0.0530625,0.325,0.18125,0.165625,0.233125,0.080625,0.206875,0.205625,0.108024691358025,0.296913580246914,0.078395061728395,0.100617283950617,0.053148148148148,0.082716049382716,0.440123456790123,0.222839506172839,0.195061728395062,0.027901234567901,0.139506172839506,0.217901234567901,0.16358024691358,0.068518518518519,0.358641975308642,0.222839506172839,0.187654320987654,0.050740740740741,0.223456790123457,0.197530864197531,0.141358024691358,0.123456790123457,0.130864197530864,0.504320987654321,0.304320987654321,0.216049382716049,0.156172839506173,0.059567901234568,0.062962962962963,0.596913580246913,0.12037037037037,0.238271604938272,0.174074074074074,0.098765432098766,0.295061728395062,0.026111111111111,0.081481481481482,0.109876543209877,0.056728395061728,0.062345679012346,0.051625,0.6625,0.06875,0.065625,0.0725,0.1725,0.0358125,0.08125,0.573125,0.070625,0.39375,0.3075,0.10625,0.090625,0.12625,0.09375,0.06875,0.3125,0.22625,0.059625
366,0.281714285714286,0.246285714285714,0.276571428571429,0.066857142857143,0.043314285714286,0.058285714285714,0.173142857142857,0.071428571428572,0.047428571428572,0.073714285714286,0.1,0.093063583815029,0.083236994219653,0.151445086705202,0.13121387283237,0.165895953757225,0.08728323699422,0.105202312138728,0.058381502890174,0.24393063583815,0.602272727272727,0.061363636363636,0.176704545454545,0.15,0.096022727272727,0.219886363636364,0.144318181818182,0.06875,0.135227272727273,0.215909090909091,0.167816091954023,0.15632183908046,0.053103448275862,0.316091954022988,0.174137931034483,0.164367816091954,0.235632183908046,0.079885057471264,0.210344827586207,0.208045977011494,0.102857142857143,0.300571428571429,0.081142857142857,0.099428571428572,0.0536,0.085714285714286,0.445142857142857,0.224571428571429,0.190285714285714,0.027771428571429,0.140340909090909,0.220454545454545,0.1625,0.067613636363636,0.361363636363636,0.217045454545455,0.189204545454545,0.050852272727273,0.223863636363636,0.197159090909091,0.142528735632184,0.121264367816092,0.131034482758621,0.506896551724138,0.314942528735632,0.220114942528736,0.152298850574713,0.059770114942529,0.064942528735632,0.609195402298851,0.122413793103448,0.240804597701149,0.174137931034483,0.097701149425287,0.292528735632184,0.026149425287356,0.081609195402299,0.110344827586207,0.056781609195402,0.064367816091954,0.050287356321839,0.655172413793104,0.068965517241379,0.064942528735632,0.072988505747127,0.172988505747126,0.036436781609195,0.082183908045977,0.570114942528736,0.07183908045977,0.394767441860465,0.315116279069767,0.105813953488372,0.090116279069768,0.126744186046512,0.091860465116279,0.068604651162791,0.312209302325581,0.227906976744186,0.059883720930233
367,0.277456647398844,0.246820809248555,0.279768786127168,0.065317919075145,0.043294797687861,0.058959537572254,0.172254335260116,0.072254335260116,0.045317919075145,0.072832369942197,0.098214285714286,0.095833333333333,0.083928571428572,0.147619047619048,0.1375,0.164285714285714,0.086309523809524,0.107738095238095,0.05952380952381,0.241666666666667,0.611764705882353,0.061764705882353,0.182941176470588,0.152941176470588,0.096470588235294,0.217647058823529,0.144117647058824,0.067058823529412,0.140588235294118,0.215882352941176,0.16453488372093,0.149418604651163,0.054011627906977,0.311627906976744,0.171511627906977,0.161627906976744,0.233720930232558,0.080232558139535,0.212790697674419,0.202325581395349,0.103529411764706,0.297058823529412,0.081176470588235,0.101176470588235,0.053882352941177,0.086470588235294,0.454117647058824,0.225882352941176,0.19,0.027823529411765,0.141420118343195,0.223076923076923,0.160355029585799,0.068047337278107,0.36094674556213,0.217159763313609,0.196449704142012,0.052011834319527,0.230769230769231,0.19585798816568,0.147305389221557,0.123353293413174,0.131137724550898,0.51437125748503,0.31377245508982,0.219760479041916,0.152095808383234,0.061077844311377,0.064670658682635,0.610778443113772,0.118674698795181,0.248795180722892,0.177710843373494,0.097590361445783,0.29578313253012,0.026626506024096,0.083734939759036,0.114457831325301,0.056144578313253,0.064457831325301,0.051317365269461,0.658682634730539,0.068862275449102,0.065868263473054,0.073053892215569,0.172455089820359,0.03688622754491,0.083233532934132,0.573652694610778,0.074251497005988,0.391666666666667,0.316666666666667,0.105357142857143,0.088690476190476,0.126190476190476,0.089285714285714,0.068452380952381,0.30952380952381,0.225,0.05952380952381
368,0.283734939759036,0.253614457831325,0.284939759036145,0.064457831325301,0.042048192771084,0.059277108433735,0.17289156626506,0.071084337349398,0.045783132530121,0.071084337349398,0.097546012269939,0.090184049079755,0.080981595092025,0.147852760736196,0.136196319018405,0.165644171779141,0.083435582822086,0.106134969325153,0.060736196319018,0.241104294478528,0.623125,0.0620625,0.186875,0.1575,0.09875,0.219375,0.150625,0.06875,0.145625,0.22125,0.169565217391304,0.155900621118012,0.057329192546584,0.319254658385093,0.172049689440994,0.16583850931677,0.237888198757764,0.080124223602485,0.216770186335404,0.211180124223602,0.101226993865031,0.293865030674847,0.082822085889571,0.095705521472393,0.053803680981595,0.085889570552147,0.451533742331288,0.231288343558282,0.188343558282209,0.027668711656442,0.145121951219512,0.217073170731707,0.155487804878049,0.06890243902439,0.363414634146341,0.209146341463415,0.19390243902439,0.050914634146342,0.230487804878049,0.195121951219512,0.148447204968944,0.121739130434783,0.130434782608696,0.512422360248447,0.318633540372671,0.218012422360248,0.147204968944099,0.06,0.063354037267081,0.609937888198758,0.120625,0.24,0.17625,0.095625,0.296875,0.027,0.080625,0.11,0.056625,0.066875,0.05125,0.6625,0.069375,0.065,0.07625,0.176875,0.0375625,0.081875,0.585625,0.074375,0.39622641509434,0.325786163522013,0.111320754716981,0.089937106918239,0.123270440251572,0.090566037735849,0.069182389937107,0.309433962264151,0.227672955974843,0.06
369,0.285119047619048,0.260714285714286,0.292857142857143,0.066071428571429,0.044464285714286,0.061904761904762,0.176785714285714,0.072619047619048,0.045416666666667,0.071428571428571,0.098214285714286,0.09702380952381,0.080952380952381,0.148214285714286,0.138095238095238,0.163690476190476,0.08452380952381,0.107142857142857,0.060119047619048,0.248214285714286,0.62874251497006,0.063473053892216,0.187425149700599,0.160479041916168,0.098203592814371,0.217964071856287,0.151497005988024,0.068862275449102,0.141916167664671,0.216766467065868,0.170481927710843,0.156626506024096,0.057469879518072,0.31144578313253,0.171686746987952,0.169277108433735,0.242771084337349,0.080120481927711,0.219879518072289,0.212048192771084,0.102994011976048,0.298203592814371,0.084431137724551,0.097005988023952,0.05437125748503,0.091616766467066,0.461676646706587,0.235928143712575,0.186826347305389,0.028323353293413,0.149112426035503,0.224852071005917,0.153254437869822,0.069230769230769,0.366272189349112,0.208284023668639,0.2,0.051538461538462,0.228402366863905,0.193491124260355,0.150898203592814,0.121556886227545,0.129940119760479,0.511377245508982,0.316167664670659,0.212574850299401,0.145508982035928,0.060479041916168,0.064670658682635,0.604790419161677,0.120359281437126,0.246107784431138,0.173652694610778,0.094011976047904,0.296407185628742,0.026407185628743,0.083832335329341,0.115568862275449,0.05622754491018,0.066467065868264,0.051746987951807,0.656626506024096,0.068674698795181,0.064457831325301,0.078915662650603,0.177710843373494,0.03789156626506,0.082530120481928,0.587951807228916,0.076506024096386,0.394578313253012,0.331325301204819,0.110240963855422,0.089156626506024,0.124096385542169,0.08855421686747,0.070481927710843,0.307831325301205,0.229518072289157,0.059036144578313
370,0.289349112426035,0.270414201183432,0.288757396449704,0.067455621301775,0.044497041420118,0.062130177514793,0.176923076923077,0.072189349112426,0.046153846153846,0.069822485207101,0.092352941176471,0.094117647058824,0.078235294117647,0.147058823529412,0.141176470588235,0.163529411764706,0.08,0.104705882352941,0.061176470588235,0.242352941176471,0.625,0.063095238095238,0.188690476190476,0.163095238095238,0.097619047619048,0.21547619047619,0.15297619047619,0.067857142857143,0.139880952380952,0.214285714285714,0.170238095238095,0.154166666666667,0.057559523809524,0.304761904761905,0.164880952380952,0.166071428571429,0.239285714285714,0.079761904761905,0.216071428571429,0.208928571428571,0.101796407185629,0.298203592814371,0.083832335329341,0.098203592814371,0.054251497005988,0.092215568862276,0.466467065868264,0.234131736526946,0.184431137724551,0.02814371257485,0.145562130177515,0.226627218934911,0.149112426035503,0.068639053254438,0.371005917159763,0.207100591715976,0.200591715976331,0.051834319526627,0.236094674556213,0.192899408284024,0.15,0.119642857142857,0.128571428571429,0.508333333333333,0.324404761904762,0.210119047619048,0.143452380952381,0.061904761904762,0.063690476190476,0.601190476190476,0.118787878787879,0.247272727272727,0.173939393939394,0.095757575757576,0.3,0.025878787878788,0.082424242424242,0.116969696969697,0.056787878787879,0.067272727272727,0.051017964071856,0.658682634730539,0.068263473053892,0.065269461077844,0.077844311377246,0.174850299401198,0.037724550898204,0.080838323353294,0.589221556886228,0.076047904191617,0.399393939393939,0.337575757575758,0.112727272727273,0.087878787878788,0.121818181818182,0.087878787878788,0.071515151515152,0.30969696969697,0.232121212121212,0.058969696969697
371,0.291463414634146,0.271951219512195,0.292073170731707,0.065853658536585,0.046463414634146,0.06219512195122,0.178048780487805,0.071341463414634,0.046036585365854,0.068292682926829,0.096319018404908,0.096319018404908,0.077300613496933,0.146625766871166,0.14478527607362,0.165644171779141,0.079754601226994,0.107975460122699,0.06319018404908,0.247239263803681,0.625766871165644,0.064417177914111,0.191411042944785,0.165030674846626,0.098773006134969,0.214723926380368,0.154601226993865,0.068098159509203,0.139877300613497,0.211656441717791,0.166049382716049,0.157407407407407,0.055679012345679,0.305555555555555,0.166666666666667,0.169135802469136,0.24320987654321,0.080864197530864,0.223456790123457,0.210493827160494,0.099382716049383,0.297530864197531,0.08641975308642,0.093827160493827,0.05462962962963,0.097530864197531,0.474691358024691,0.239506172839506,0.183333333333333,0.028271604938272,0.154938271604938,0.22962962962963,0.145679012345679,0.067283950617284,0.375308641975309,0.203703703703704,0.203086419753086,0.051604938271605,0.242592592592593,0.19320987654321,0.150310559006211,0.12360248447205,0.126708074534161,0.52111801242236,0.332298136645963,0.209937888198758,0.141614906832298,0.059503105590062,0.064596273291926,0.609937888198758,0.116875,0.248125,0.17625,0.094375,0.3,0.0260625,0.08375,0.115625,0.0555,0.069375,0.051296296296296,0.660493827160494,0.067283950617284,0.06358024691358,0.079012345679012,0.174691358024691,0.038148148148148,0.079012345679012,0.585802469135802,0.077777777777778,0.4,0.340625,0.115625,0.085625,0.12,0.089375,0.071875,0.301875,0.233125,0.0585
372,0.291025641025641,0.275,0.298076923076923,0.066666666666667,0.046089743589744,0.063589743589744,0.179487179487179,0.069230769230769,0.045448717948718,0.069230769230769,0.09281045751634,0.097385620915033,0.076470588235294,0.147058823529412,0.147058823529412,0.165359477124183,0.079084967320262,0.106535947712418,0.064444444444445,0.249019607843137,0.634640522875817,0.063856209150327,0.193464052287582,0.171241830065359,0.098039215686275,0.213071895424837,0.156862745098039,0.06797385620915,0.143790849673203,0.211111111111111,0.168211920529801,0.157615894039735,0.061788079470199,0.303311258278146,0.170860927152318,0.172185430463576,0.244370860927152,0.080132450331126,0.233774834437086,0.211920529801324,0.098039215686275,0.296078431372549,0.08562091503268,0.094771241830065,0.053856209150327,0.098692810457516,0.463398692810458,0.245098039215686,0.176470588235294,0.027712418300654,0.154838709677419,0.227096774193548,0.147096774193548,0.069032258064516,0.372258064516129,0.196774193548387,0.201290322580645,0.050129032258065,0.24258064516129,0.190322580645161,0.152317880794702,0.121854304635762,0.124503311258278,0.515894039735099,0.331788079470199,0.209271523178808,0.139072847682119,0.06476821192053,0.065430463576159,0.616556291390729,0.114666666666667,0.249333333333333,0.176,0.093333333333333,0.302666666666667,0.0266,0.084,0.114,0.0558,0.074,0.051324503311258,0.662251655629139,0.067549668874172,0.063311258278146,0.082119205298013,0.176158940397351,0.040132450331126,0.079470198675497,0.592715231788079,0.080794701986755,0.398013245033112,0.344370860927152,0.117880794701987,0.086092715231788,0.118543046357616,0.086092715231788,0.072185430463576,0.296688741721854,0.231788079470199,0.058211920529801
373,0.294326241134752,0.278014184397163,0.29290780141844,0.066241134751773,0.048723404255319,0.064751773049645,0.176595744680851,0.070141843971631,0.045460992907801,0.067659574468085,0.09051094890511,0.100729927007299,0.075182481751825,0.151094890510949,0.153284671532847,0.167883211678832,0.077372262773723,0.106569343065693,0.06978102189781,0.253284671532847,0.629496402877698,0.065467625899281,0.19136690647482,0.17410071942446,0.097841726618705,0.211510791366906,0.157553956834532,0.067194244604317,0.143165467625899,0.21294964028777,0.168115942028986,0.157246376811594,0.061956521739131,0.297826086956522,0.155797101449275,0.171014492753623,0.248550724637681,0.077536231884058,0.231884057971014,0.202898550724638,0.096323529411765,0.296323529411765,0.0875,0.097058823529412,0.055514705882353,0.104411764705882,0.482352941176471,0.247058823529412,0.178676470588235,0.028161764705882,0.16231884057971,0.232608695652174,0.144927536231884,0.070217391304348,0.384782608695652,0.193478260869565,0.207971014492754,0.05036231884058,0.247826086956522,0.191304347826087,0.152941176470588,0.119852941176471,0.125,0.517647058823529,0.35,0.205147058823529,0.134558823529412,0.060808823529412,0.065808823529412,0.614705882352941,0.117037037037037,0.253333333333333,0.177037037037037,0.093333333333333,0.297777777777778,0.027407407407408,0.085185185185185,0.118518518518519,0.054962962962963,0.074814814814815,0.05021897810219,0.660583941605839,0.066131386861314,0.063138686131387,0.084671532846715,0.177372262773723,0.04,0.08029197080292,0.591240875912409,0.085401459854015,0.403731343283582,0.354477611940298,0.120149253731343,0.087313432835821,0.120149253731343,0.087313432835821,0.072761194029851,0.298507462686567,0.232835820895522,0.059626865671642
374,0.297709923664122,0.286259541984733,0.309160305343511,0.067404580152672,0.048931297709924,0.06587786259542,0.180152671755725,0.069541984732825,0.04557251908397,0.065801526717557,0.0875,0.09921875,0.074609375,0.1484375,0.16015625,0.17109375,0.076484375,0.10625,0.068515625,0.25859375,0.635384615384615,0.064615384615385,0.198461538461538,0.177692307692308,0.099230769230769,0.207692307692308,0.161538461538462,0.068,0.141538461538462,0.214615384615385,0.166412213740458,0.155725190839695,0.063206106870229,0.289312977099237,0.158778625954198,0.170229007633588,0.23969465648855,0.077099236641221,0.237404580152672,0.206106870229008,0.096899224806202,0.302325581395349,0.089922480620155,0.093023255813954,0.055038759689923,0.106201550387597,0.484496124031008,0.245736434108527,0.175193798449612,0.028062015503876,0.166153846153846,0.233076923076923,0.142307692307692,0.070846153846154,0.38,0.190769230769231,0.216923076923077,0.052153846153846,0.251538461538461,0.19,0.1515625,0.121875,0.121875,0.5296875,0.35625,0.2,0.13828125,0.063046875,0.06609375,0.62421875,0.11259842519685,0.254330708661417,0.174803149606299,0.091338582677165,0.306299212598425,0.026220472440945,0.084251968503937,0.118110236220472,0.055433070866142,0.078740157480315,0.050077519379845,0.662015503875969,0.066821705426357,0.063953488372093,0.088372093023256,0.178294573643411,0.041782945736434,0.07984496124031,0.598449612403101,0.082170542635659,0.40546875,0.35703125,0.12578125,0.084375,0.11640625,0.0859375,0.07484375,0.29375,0.23515625,0.057890625
